DATE,WILLLRGCAPVAL
2018-01-01,.
2018-01-02,80293.15
2018-01-03,80599.45
2018-01-04,80946.54
2018-01-05,81292.51
2018-01-08,81461.01
2018-01-09,81451.30
2018-01-10,81301.96
2018-01-11,81830.49
2018-01-12,82264.42
2018-01-15,.
2018-01-16,81935.63
2018-01-17,82723.62
2018-01-18,82458.67
2018-01-19,82747.22
2018-01-22,83476.99
2018-01-23,83460.11
2018-01-24,83446.90
2018-01-25,83527.59
2018-01-26,84651.28
2018-01-29,84073.29
2018-01-30,83087.32
2018-01-31,83007.00
2018-02-01,83073.51
2018-02-02,81337.47
2018-02-05,77932.36
2018-02-06,78918.57
2018-02-07,78656.27
2018-02-08,75967.62
2018-02-09,77069.66
2018-02-12,78010.18
2018-02-13,78215.24
2018-02-14,79017.38
2018-02-15,79968.08
2018-02-16,80089.79
2018-02-19,.
2018-02-20,79367.70
2018-02-21,78737.56
2018-02-22,78887.22
2018-02-23,80190.40
2018-02-26,81085.72
2018-02-27,80069.74
2018-02-28,79075.24
2018-03-01,78266.53
2018-03-02,78626.42
2018-03-05,79500.48
2018-03-06,79549.26
2018-03-07,79422.32
2018-03-08,79813.00
2018-03-09,81015.91
2018-03-12,80811.24
2018-03-13,80422.32
2018-03-14,79871.49
2018-03-15,79773.19
2018-03-16,80058.78
2018-03-19,79032.08
2018-03-20,78954.71
2018-03-21,78984.15
2018-03-22,77095.40
2018-03-23,75614.26
2018-03-26,77448.48
2018-03-27,76581.41
2018-03-28,76605.89
2018-03-29,77539.08
2018-03-30,.
2018-04-02,75828.59
2018-04-03,76843.74
2018-04-04,77687.74
2018-04-05,78189.82
2018-04-06,76640.71
2018-04-09,76927.01
2018-04-10,78139.26
2018-04-11,77796.42
2018-04-12,78288.69
2018-04-13,78164.96
2018-04-16,78814.41
2018-04-17,79324.72
2018-04-18,79310.45
2018-04-19,78791.28
2018-04-20,78259.62
2018-04-23,78352.45
2018-04-24,77629.19
2018-04-25,77756.16
2018-04-26,78258.16
2018-04-27,78437.90
2018-04-30,77679.96
2018-05-01,77647.35
2018-05-02,76936.85
2018-05-03,76788.31
2018-05-04,77660.30
2018-05-07,77800.59
2018-05-08,77731.32
2018-05-09,78442.08
2018-05-10,79197.84
2018-05-11,79332.74
2018-05-14,79421.72
2018-05-15,79018.50
2018-05-16,79361.98
2018-05-17,79350.73
2018-05-18,79135.83
2018-05-21,79748.02
2018-05-22,79518.05
2018-05-23,79673.02
2018-05-24,79436.39
2018-05-25,79166.45
2018-05-28,.
2018-05-29,78296.78
2018-05-30,79456.03
2018-05-31,78839.17
2018-06-01,79569.23
2018-06-04,79751.76
2018-06-05,79722.50
2018-06-06,80344.92
2018-06-07,80489.41
2018-06-08,80801.73
2018-06-11,80809.54
2018-06-12,80828.55
2018-06-13,80348.71
2018-06-14,80384.31
2018-06-15,80319.02
2018-06-18,80051.94
2018-06-19,79804.81
2018-06-20,79827.63
2018-06-21,79353.67
2018-06-22,79786.14
2018-06-25,79052.05
2018-06-26,79154.27
2018-06-27,78691.07
2018-06-28,79105.25
2018-06-29,79201.67
2018-07-02,79224.60
2018-07-03,79135.73
2018-07-04,.
2018-07-05,79783.23
2018-07-06,80330.76
2018-07-09,80855.71
2018-07-10,81335.82
2018-07-11,80579.57
2018-07-12,81107.04
2018-07-13,81168.71
2018-07-16,81006.47
2018-07-17,81256.18
2018-07-18,81331.30
2018-07-19,81069.81
2018-07-20,80978.77
2018-07-23,81059.13
2018-07-24,81461.66
2018-07-25,82034.32
2018-07-26,82312.66
2018-07-27,81975.28
2018-07-30,81903.19
2018-07-31,82395.24
2018-08-01,81960.36
2018-08-02,82139.15
2018-08-03,82686.15
2018-08-06,82828.65
2018-08-07,83022.49
2018-08-08,82937.33
2018-08-09,82796.33
2018-08-10,82298.01
2018-08-13,81888.92
2018-08-14,82340.45
2018-08-15,81893.09
2018-08-16,82746.30
2018-08-17,83187.77
2018-08-20,83392.84
2018-08-21,83427.99
2018-08-22,83268.02
2018-08-23,83066.85
2018-08-24,83464.15
2018-08-27,83983.11
2018-08-28,83945.69
2018-08-29,84216.54
2018-08-30,83799.46
2018-08-31,83778.89
2018-09-03,.
2018-09-04,83564.33
2018-09-05,83703.18
2018-09-06,83542.74
2018-09-07,83272.66
2018-09-10,83550.48
2018-09-11,83635.60
2018-09-12,83811.82
2018-09-13,84179.95
2018-09-14,84254.65
2018-09-17,84174.53
2018-09-18,84492.15
2018-09-19,84502.13
2018-09-20,85182.83
2018-09-21,85409.47
2018-09-24,84836.18
2018-09-25,84518.69
2018-09-26,84094.83
2018-09-27,84127.69
2018-09-28,84198.45
2018-10-01,84522.73
2018-10-02,84703.97
2018-10-03,84711.56
2018-10-04,84449.55
2018-10-05,84189.78
2018-10-08,84434.44
2018-10-09,84233.01
2018-10-10,82026.44
2018-10-11,80101.05
2018-10-12,80704.99
2018-10-15,80508.96
2018-10-16,81838.18
2018-10-17,81895.37
2018-10-18,81102.45
2018-10-19,81181.23
2018-10-22,80635.52
2018-10-23,80161.16
2018-10-24,78186.19
2018-10-25,79219.60
2018-10-26,78207.81
2018-10-29,78244.43
2018-10-30,79423.10
2018-10-31,79750.72
2018-11-01,80415.26
2018-11-02,80178.77
2018-11-05,81026.80
2018-11-06,81460.52
2018-11-07,82746.80
2018-11-08,82627.85
2018-11-09,82127.10
2018-11-12,81095.36
2018-11-13,80978.56
2018-11-14,80465.59
2018-11-15,81325.36
2018-11-16,81792.99
2018-11-19,81220.21
2018-11-20,79713.35
2018-11-21,79807.01
2018-11-22,.
2018-11-23,79393.29
2018-11-26,80405.81
2018-11-27,80647.17
2018-11-28,81974.62
2018-11-29,81777.84
2018-11-30,82586.65
2018-12-03,83129.51
2018-12-04,80916.58
2018-12-05,.
2018-12-06,80728.13
2018-12-07,79183.52
2018-12-10,79171.11
2018-12-11,79156.29
2018-12-12,79377.63
2018-12-13,79437.59
2018-12-14,78098.40
2018-12-17,76475.03
2018-12-18,76203.48
2018-12-19,75284.11
2018-12-20,74275.89
2018-12-21,73121.67
2018-12-24,70898.33
2018-12-25,.
2018-12-26,73923.06
2018-12-27,74589.29
2018-12-28,74526.69
2018-12-31,75146.87
2019-01-01,.
2019-01-02,75154.45
2019-01-03,73761.06
2019-01-04,75999.14
2019-01-07,76397.49
2019-01-08,77108.80
2019-01-09,77216.60
2019-01-10,77581.23
2019-01-11,77671.68
2019-01-14,77316.11
2019-01-15,77913.83
2019-01-16,77973.77
2019-01-17,78636.62
2019-01-18,79700.49
2019-01-21,.
2019-01-22,78760.16
2019-01-23,79014.78
2019-01-24,79003.04
2019-01-25,79408.35
2019-01-28,78916.33
2019-01-29,79000.77
2019-01-30,79831.23
2019-01-31,80283.33
2019-02-01,80482.80
2019-02-04,80866.25
2019-02-05,81123.44
2019-02-06,81047.03
2019-02-07,80465.16
2019-02-08,80574.58
2019-02-11,80675.48
2019-02-12,81632.14
2019-02-13,81928.26
2019-02-14,81615.16
2019-02-15,82658.13
2019-02-18,.
2019-02-19,82831.30
2019-02-20,83061.69
2019-02-21,82961.38
2019-02-22,83440.53
2019-02-25,83555.30
2019-02-26,83445.13
2019-02-27,83490.84
2019-02-28,83356.03
2019-03-01,83742.02
2019-03-04,83526.19
2019-03-05,83351.29
2019-03-06,82849.44
2019-03-07,82370.91
2019-03-08,82181.19
2019-03-11,83244.04
2019-03-12,83443.32
2019-03-13,83977.09
2019-03-14,83890.64
2019-03-15,84276.51
2019-03-18,84620.60
2019-03-19,84464.69
2019-03-20,84030.35
2019-03-21,84889.88
2019-03-22,83488.81
2019-03-25,83414.44
2019-03-26,84227.44
2019-03-27,83813.95
2019-03-28,84058.52
2019-03-29,84495.48
2019-04-01,85376.22
2019-04-02,85252.54
2019-04-03,85322.26
2019-04-04,85507.09
2019-04-05,85887.55
2019-04-08,85959.97
2019-04-09,85352.62
2019-04-10,85667.94
2019-04-11,85762.12
2019-04-12,86278.42
2019-04-15,86166.80
2019-04-16,86346.71
2019-04-17,86149.22
2019-04-18,86270.84
2019-04-19,.
2019-04-22,86235.80
2019-04-23,86812.09
2019-04-24,86666.62
2019-04-25,86422.14
2019-04-26,86798.86
2019-04-29,86789.21
2019-04-30,87322.02
2019-05-01,86484.43
2019-05-02,86249.30
2019-05-03,87072.72
2019-05-06,86673.34
2019-05-07,85417.07
2019-05-08,85143.29
2019-05-09,84970.62
2019-05-10,85525.40
2019-05-13,83886.80
2019-05-14,84524.28
2019-05-15,84850.37
2019-05-16,85591.18
2019-05-17,85165.52
2019-05-20,84779.67
2019-05-21,85396.19
2019-05-22,85251.65
2019-05-23,84402.35
2019-05-24,84509.06
2019-05-27,.
2019-05-28,83519.77
2019-05-29,83006.85
2019-05-30,83082.83
2019-05-31,82110.30
2019-06-03,82602.98
2019-06-04,84103.22
2019-06-05,84752.78
2019-06-06,85318.78
2019-06-07,85921.48
2019-06-10,86140.52
2019-06-11,86170.76
2019-06-12,86051.37
2019-06-13,86362.20
2019-06-14,86220.88
2019-06-17,86144.50
2019-06-18,86931.60
2019-06-19,87139.60
2019-06-20,87987.14
2019-06-21,87925.42
2019-06-24,87810.15
2019-06-25,87109.05
2019-06-26,86826.18
2019-06-27,87121.78
2019-06-28,87674.57
2019-07-01,88235.80
2019-07-02,88480.79
2019-07-03,89214.65
2019-07-04,.
2019-07-05,88981.05
2019-07-08,88630.80
2019-07-09,88584.10
2019-07-10,88881.12
2019-07-11,88862.71
2019-07-12,89172.19
2019-07-15,89132.79
2019-07-16,88836.35
2019-07-17,88207.13
2019-07-18,88768.11
2019-07-19,88346.15
2019-07-22,88445.19
2019-07-23,89097.87
2019-07-24,89535.43
2019-07-25,89151.17
2019-07-26,89539.05
2019-07-29,89530.51
2019-07-30,89373.50
2019-07-31,88396.88
2019-08-01,87693.72
2019-08-02,87264.40
2019-08-05,84919.27
2019-08-06,85837.22
2019-08-07,85860.68
2019-08-08,87383.83
2019-08-09,86888.38
2019-08-12,85925.15
2019-08-13,86972.88
2019-08-14,84590.86
2019-08-15,84667.81
2019-08-16,85963.11
2019-08-19,86967.23
2019-08-20,86101.51
2019-08-21,86701.65
2019-08-22,86720.54
2019-08-23,84545.94
2019-08-26,85363.27
2019-08-27,85103.10
2019-08-28,85688.39
2019-08-29,86616.29
2019-08-30,86797.21
2019-09-02,.
2019-09-03,86428.49
2019-09-04,87349.15
2019-09-05,88273.14
2019-09-06,88431.47
2019-09-09,88698.23
2019-09-10,88917.97
2019-09-11,89560.52
2019-09-12,89737.97
2019-09-13,89690.56
2019-09-16,89454.75
2019-09-17,89606.36
2019-09-18,89687.31
2019-09-19,89773.98
2019-09-20,89580.37
2019-09-23,89645.71
2019-09-24,89071.57
2019-09-25,89506.38
2019-09-26,89417.81
2019-09-27,89257.45
2019-09-30,89594.84
2019-10-01,88304.31
2019-10-02,86744.98
2019-10-03,87412.58
2019-10-04,88545.64
2019-10-07,88072.43
2019-10-08,86735.29
2019-10-09,87439.37
2019-10-10,87988.44
2019-10-11,88906.15
2019-10-14,88703.83
2019-10-15,89401.95
2019-10-16,89168.52
2019-10-17,89386.06
2019-10-18,89246.80
2019-10-21,89923.80
2019-10-22,89928.09
2019-10-23,90120.59
2019-10-24,90026.21
2019-10-25,90335.80
2019-10-28,90720.84
2019-10-29,90795.37
2019-10-30,91081.64
2019-10-31,90659.70
2019-11-01,91483.34
2019-11-04,91917.46
2019-11-05,91832.91
2019-11-06,91925.27
2019-11-07,92115.91
2019-11-08,92405.35
2019-11-11,92118.42
2019-11-12,92114.68
2019-11-13,92091.07
2019-11-14,92064.31
2019-11-15,92760.01
2019-11-18,92713.99
2019-11-19,92533.98
2019-11-20,92301.11
2019-11-21,92298.61
2019-11-22,92542.50
2019-11-25,93057.05
2019-11-26,93290.87
2019-11-27,93568.97
2019-11-28,.
2019-11-29,93204.66
2019-12-02,92562.91
2019-12-03,91973.41
2019-12-04,92678.81
2019-12-05,92769.68
2019-12-06,93552.78
2019-12-09,93425.27
2019-12-10,93382.60
2019-12-11,93568.10
2019-12-12,94512.39
2019-12-13,94327.63
2019-12-16,94885.81
2019-12-17,94899.62
2019-12-18,94877.57
2019-12-19,95181.15
2019-12-20,95818.82
2019-12-23,95810.61
2019-12-24,95776.85
2019-12-25,.
2019-12-26,96066.18
2019-12-27,96109.02
2019-12-30,95664.25
2019-12-31,95974.57
2020-01-01,.
2020-01-02,96371.06
2020-01-03,95740.80
2020-01-06,95817.27
2020-01-07,95426.96
2020-01-08,95693.93
2020-01-09,96202.88
2020-01-10,95892.98
2020-01-13,96524.25
2020-01-14,96576.56
2020-01-15,96702.72
2020-01-16,97430.56
2020-01-17,97716.93
2020-01-20,.
2020-01-21,97394.99
2020-01-22,97391.97
2020-01-23,97528.02
2020-01-24,96712.88
2020-01-27,95463.65
2020-01-28,96154.86
2020-01-29,95971.36
2020-01-30,96613.74
2020-01-31,94975.80
2020-02-03,95491.60
2020-02-04,96691.36
2020-02-05,97960.06
2020-02-06,98159.06
2020-02-07,97712.81
2020-02-10,98309.81
2020-02-11,98458.05
2020-02-12,98754.88
2020-02-13,98485.80
2020-02-14,98603.40
2020-02-17,.
2020-02-18,98239.70
2020-02-19,98406.57
2020-02-20,98329.57
2020-02-21,97705.74
2020-02-24,94916.43
2020-02-25,92188.20
2020-02-26,91632.36
2020-02-27,87533.51
2020-02-28,86442.74
2020-03-02,90328.92
2020-03-03,87966.19
2020-03-04,91604.09
2020-03-05,88851.12
2020-03-06,87276.39
2020-03-09,80436.87
2020-03-10,83991.10
2020-03-11,79680.24
2020-03-12,71967.62
2020-03-13,78814.57
2020-03-16,69704.93
2020-03-17,74350.33
2020-03-18,70230.41
2020-03-19,69845.78
2020-03-20,66755.09
2020-03-23,64031.66
2020-03-24,69991.52
2020-03-25,70986.03
2020-03-26,75699.89
2020-03-27,73529.82
2020-03-30,76117.90
2020-03-31,74763.07
2020-04-01,71646.86
2020-04-02,73565.07
2020-04-03,72473.99
2020-04-06,76973.81
2020-04-07,76928.11
2020-04-08,79653.55
2020-04-09,81282.10
2020-04-10,.
2020-04-13,79882.36
2020-04-14,81951.04
2020-04-15,79766.31
2020-04-16,79866.05
2020-04-17,82581.13
2020-04-20,80959.93
2020-04-21,78731.03
2020-04-22,80192.55
2020-04-23,80137.04
2020-04-24,81199.37
2020-04-27,82682.01
2020-04-28,82773.71
2020-04-29,84539.20
2020-04-30,83130.99
2020-05-01,80789.32
2020-05-04,80950.66
2020-05-05,81456.03
2020-05-06,80508.11
2020-05-07,81124.52
2020-05-08,82779.16
2020-05-11,82464.46
2020-05-12,80747.60
2020-05-13,79065.23
2020-05-14,80047.99
2020-05-15,80096.80
2020-05-18,82988.14
2020-05-19,81707.65
2020-05-20,82917.65
2020-05-21,82305.35
2020-05-22,82361.56
2020-05-25,.
2020-05-26,83972.22
2020-05-27,85576.75
2020-05-28,85310.30
2020-05-29,85551.37
2020-06-01,85777.00
2020-06-02,86681.30
2020-06-03,88347.36
2020-06-04,88432.70
2020-06-05,90778.48
2020-06-08,92383.94
2020-06-09,90990.35
2020-06-10,89903.67
2020-06-11,84391.30
2020-06-12,85653.67
2020-06-15,86271.20
2020-06-16,88011.05
2020-06-17,87290.63
2020-06-18,87396.65
2020-06-19,86691.18
2020-06-22,86917.07
2020-06-23,86983.78
2020-06-24,84698.87
2020-06-25,85631.00
2020-06-26,83820.51
2020-06-29,85176.19
2020-06-30,86396.38
2020-07-01,86385.68
2020-07-02,86893.00
2020-07-03,.
2020-07-06,87857.93
2020-07-07,86838.53
2020-07-08,87242.86
2020-07-09,86230.50
2020-07-10,87423.22
2020-07-13,87107.11
2020-07-14,88281.17
2020-07-15,89240.91
2020-07-16,89064.92
2020-07-17,89300.35
2020-07-20,89130.71
2020-07-21,89819.54
2020-07-22,90421.10
2020-07-23,89859.67
2020-07-24,89246.71
2020-07-27,89634.89
2020-07-28,89496.95
2020-07-29,90396.03
2020-07-30,89597.41
2020-07-31,89421.20
2020-08-03,90235.66
2020-08-04,90498.94
2020-08-05,90902.83
2020-08-06,91032.65
2020-08-07,91552.96
2020-08-10,92028.45
2020-08-11,91682.33
2020-08-12,92690.98
2020-08-13,92030.08
2020-08-14,92138.03
2020-08-17,92141.70
2020-08-18,91972.94
2020-08-19,91587.06
2020-08-20,91493.68
2020-08-21,91450.92
2020-08-24,92575.80
2020-08-25,92626.33
2020-08-26,92650.16
2020-08-27,93462.91
2020-08-28,94139.10
2020-08-31,93300.83
2020-09-01,93358.17
2020-09-02,95037.84
2020-09-03,92660.81
2020-09-04,92451.09
2020-09-07,.
2020-09-08,90380.52
2020-09-09,91814.02
2020-09-10,90387.23
2020-09-11,90828.60
2020-09-14,91863.45
2020-09-15,91977.95
2020-09-16,92164.46
2020-09-17,91781.24
2020-09-18,90981.67
2020-09-21,89319.92
2020-09-22,89787.92
2020-09-23,87911.40
2020-09-24,88225.18
2020-09-25,89302.42
2020-09-28,90620.97
2020-09-29,89912.83
2020-09-30,90690.29
2020-10-01,90867.87
2020-10-02,90681.09
2020-10-05,92170.33
2020-10-06,91209.64
2020-10-07,92674.23
2020-10-08,93693.79
2020-10-09,94136.33
2020-10-12,94991.63
2020-10-13,94265.76
2020-10-14,93834.59
2020-10-15,93960.05
2020-10-16,94180.28
2020-10-19,92776.30
2020-10-20,93058.11
2020-10-21,92641.72
2020-10-22,93673.24
2020-10-23,93801.85
2020-10-26,91947.94
2020-10-27,91055.67
2020-10-28,88245.84
2020-10-29,88946.09
2020-10-30,88737.24
2020-11-02,90233.47
2020-11-03,91807.51
2020-11-04,92217.52
2020-11-05,93921.89
2020-11-06,93840.29
2020-11-09,96818.31
2020-11-10,97500.01
2020-11-11,97593.56
2020-11-12,96407.02
2020-11-13,98085.22
2020-11-16,99682.69
2020-11-17,99173.19
2020-11-18,98013.10
2020-11-19,98411.82
2020-11-20,97918.16
2020-11-23,99019.40
2020-11-24,101004.20
2020-11-25,100480.28
2020-11-26,.
2020-11-27,100474.59
2020-11-30,99622.77
2020-12-01,100516.17
2020-12-02,100910.58
2020-12-03,101068.00
2020-12-04,102277.96
2020-12-07,101770.09
2020-12-08,102281.84
2020-12-09,102043.71
2020-12-10,101755.88
2020-12-11,101767.57
2020-12-14,100856.76
2020-12-15,102081.28
2020-12-16,102124.12
2020-12-17,102556.84
2020-12-18,102108.03
2020-12-21,101770.93
2020-12-22,101200.72
2020-12-23,101639.67
2020-12-24,101895.29
2020-12-25,.
2020-12-28,102229.75
2020-12-29,101975.54
2020-12-30,102240.64
2020-12-31,103046.35
2021-01-01,.
2021-01-04,101496.66
2021-01-05,102322.04
2021-01-06,103955.24
2021-01-07,104924.58
2021-01-08,105101.04
2021-01-11,105196.80
2021-01-12,105520.04
2021-01-13,105631.05
2021-01-14,105983.94
2021-01-15,105096.53
2021-01-18,.
2021-01-19,105728.53
2021-01-20,106383.30
2021-01-21,105811.49
2021-01-22,105399.22
2021-01-25,105669.09
2021-01-26,105549.05
2021-01-27,103268.01
2021-01-28,104782.55
2021-01-29,102952.22
2021-02-01,104054.30
2021-02-02,105169.07
2021-02-03,105636.66
2021-02-04,106597.15
2021-02-05,107091.57
2021-02-08,108079.73
2021-02-09,108032.27
2021-02-10,108127.92
2021-02-11,108165.89
2021-02-12,108682.29
2021-02-15,.
2021-02-16,108779.17
2021-02-17,109051.48
2021-02-18,108462.19
2021-02-19,108692.25
2021-02-22,108716.15
2021-02-23,108917.15
2021-02-24,110375.81
2021-02-25,108366.30
2021-02-26,107278.67
2021-03-01,109451.47
2021-03-02,108900.19
2021-03-03,108391.59
2021-03-04,107258.60
2021-03-05,109562.26
2021-03-08,110244.31
2021-03-09,110466.28
2021-03-10,111646.61
2021-03-11,112013.36
2021-03-12,112853.18
2021-03-15,113351.81
2021-03-16,112887.09
2021-03-17,113219.55
2021-03-18,112254.23
2021-03-19,111944.24
2021-03-22,112105.34
2021-03-23,110814.11
2021-03-24,110695.39
2021-03-25,111967.44
2021-03-26,113946.28
2021-03-29,113671.76
2021-03-30,113571.50
2021-03-31,113153.30
2021-04-01,114032.27
2021-04-02,.
2021-04-05,114936.82
2021-04-06,114843.81
2021-04-07,114708.91
2021-04-08,114609.69
2021-04-09,115097.25
2021-04-12,115091.18
2021-04-13,114847.84
2021-04-14,115141.27
2021-04-15,115758.91
2021-04-16,116435.59
2021-04-19,116000.21
2021-04-20,115137.30
2021-04-21,116341.11
2021-04-22,115450.86
2021-04-23,116345.06
2021-04-26,116322.10
2021-04-27,116489.78
2021-04-28,116472.51
2021-04-29,117377.72
2021-04-30,116649.83
2021-05-03,117606.16
2021-05-04,117671.21
2021-05-05,118075.26
2021-05-06,119010.40
2021-05-07,119907.78
2021-05-10,119841.40
2021-05-11,118427.52
2021-05-12,116401.73
2021-05-13,118004.82
2021-05-14,119368.50
2021-05-17,119341.20
2021-05-18,118335.04
2021-05-19,117733.84
2021-05-20,118491.52
2021-05-21,118840.01
2021-05-24,119438.12
2021-05-25,118779.45
2021-05-26,119052.24
2021-05-27,119582.43
2021-05-28,119655.18
2021-05-31,119655.18
2021-06-01,119981.30
2021-06-02,120273.67
2021-06-03,120360.04
2021-06-04,120892.16
2021-06-07,120718.46
2021-06-08,120583.37
2021-06-09,120245.04
2021-06-10,120456.35
2021-06-11,120577.96
2021-06-14,120086.74
2021-06-15,120067.21
2021-06-16,119191.27
2021-06-17,117831.63
2021-06-18,115671.74
2021-06-21,117821.80
2021-06-22,117899.55
2021-06-23,117593.03
2021-06-24,118526.89
2021-06-25,119232.98
2021-06-28,118767.39
2021-06-29,118456.59
2021-06-30,118948.05
2021-07-01,119626.19
2021-07-02,119963.55
2021-07-05,.
2021-07-06,118813.96
2021-07-07,119033.26
2021-07-08,118038.98
2021-07-09,119806.32
2021-07-12,120266.06
2021-07-13,119321.80
2021-07-14,119340.45
2021-07-15,119344.22
2021-07-16,118487.40
2021-07-19,116459.62
2021-07-20,118278.38
2021-07-21,119436.96
2021-07-22,118955.58
2021-07-23,119677.74
2021-07-26,120158.95
2021-07-27,120089.08
2021-07-28,120092.16
2021-07-29,120949.66
2021-07-30,120433.95
2021-08-02,120129.44
2021-08-03,121291.78
2021-08-04,120171.16
2021-08-05,120997.48
2021-08-06,121595.97
2021-08-09,121656.23
2021-08-10,122470.47
2021-08-11,123063.77
2021-08-12,123220.55
2021-08-13,123298.71
2021-08-16,123362.99
2021-08-17,122757.32
2021-08-18,121329.11
2021-08-19,120860.59
2021-08-20,121521.77
2021-08-23,122293.12
2021-08-24,122478.31
2021-08-25,122931.48
2021-08-26,122162.33
2021-08-27,123084.74
2021-08-30,122795.97
2021-08-31,122790.12
2021-09-01,122564.67
2021-09-02,123394.28
2021-09-03,123033.77
2021-09-06,.
2021-09-07,121908.65
2021-09-08,121943.76
2021-09-09,121393.92
2021-09-10,120676.71
2021-09-13,121274.20
2021-09-14,120072.05
2021-09-15,121216.40
2021-09-16,120803.88
2021-09-17,119955.75
2021-09-20,118153.23
2021-09-21,117771.27
2021-09-22,118865.00
2021-09-23,120459.19
2021-09-24,120540.65
2021-09-27,120930.81
2021-09-28,119478.15
2021-09-29,119943.52
2021-09-30,118212.26
2021-10-01,119659.49
2021-10-04,119296.47
2021-10-05,120129.56
2021-10-06,120404.38
2021-10-07,121264.94
2021-10-08,121175.25
2021-10-11,120306.22
2021-10-12,120069.89
2021-10-13,120168.68
2021-10-14,121980.36
2021-10-15,122657.89
2021-10-18,122364.08
2021-10-19,123307.28
2021-10-20,124409.12
2021-10-21,124108.14
2021-10-22,124385.83
2021-10-25,124514.79
2021-10-26,124579.95
2021-10-27,122884.76
2021-10-28,124025.26
2021-10-29,123864.10
2021-11-01,124637.61
2021-11-02,125147.80
2021-11-03,125772.25
2021-11-04,125474.01
2021-11-05,126280.84
2021-11-08,126397.40
2021-11-09,126366.67
2021-11-10,126112.42
2021-11-11,126132.89
2021-11-12,126374.76
2021-11-15,126668.58
2021-11-16,126507.81
2021-11-17,126073.78
2021-11-18,125596.40
2021-11-19,124576.96
2021-11-22,125173.60
2021-11-23,125971.31
2021-11-24,125933.38
2021-11-25,.
2021-11-26,123108.61
2021-11-29,123622.45
2021-11-30,120656.95
2021-12-01,119638.04
2021-12-02,122117.26
2021-12-03,122002.55
2021-12-06,123609.93
2021-12-07,125001.90
2021-12-08,124992.63
2021-12-09,124520.84
2021-12-10,125187.63
2021-12-13,124623.74
2021-12-14,124309.87
2021-12-15,125602.00
2021-12-16,126182.08
2021-12-17,124514.33
2021-12-20,123313.28
2021-12-21,124866.66
2021-12-22,125702.93
2021-12-23,126410.68
2021-12-24,.
2021-12-27,127763.54
2021-12-28,128010.87
2021-12-29,128296.81
2021-12-30,128199.59
2021-12-31,128326.28
2022-01-03,128796.81
2022-01-04,130019.87
2022-01-05,129066.91
2022-01-06,129527.46
2022-01-07,129934.88
2022-01-10,129609.89
2022-01-11,130483.08
2022-01-12,130466.54
2022-01-13,130106.78
2022-01-14,129877.27
2022-01-17,.
2022-01-18,128116.37
2022-01-19,126969.43
2022-01-20,125738.76
2022-01-21,124307.86
2022-01-24,124308.01
2022-01-25,124065.38
2022-01-26,123262.05
2022-01-27,122882.85
2022-01-28,124583.96
2022-01-31,125957.40
2022-02-01,126877.44
2022-02-02,127909.23
2022-02-03,126417.06
2022-02-04,126222.84
2022-02-07,126425.98
2022-02-08,127160.72
2022-02-09,128506.36
2022-02-10,126720.52
2022-02-11,125466.28
2022-02-14,124551.38
2022-02-15,125906.59
2022-02-16,126135.10
2022-02-17,124445.32
2022-02-18,123964.08
2022-02-21,.
2022-02-22,123018.81
2022-02-23,121490.20
2022-02-24,121346.55
2022-02-25,124820.06
2022-02-28,123992.73
2022-03-01,121904.54
2022-03-02,124401.45
2022-03-03,124583.32
2022-03-04,124282.91
2022-03-07,121523.50
2022-03-08,120635.00
2022-03-09,122391.64
2022-03-10,122246.72
2022-03-11,121233.22
2022-03-14,121102.36
2022-03-15,122570.47
2022-03-16,124277.19
2022-03-17,125720.49
2022-03-18,126245.43
2022-03-21,126415.21
2022-03-22,127209.75
2022-03-23,125946.31
2022-03-24,127135.67
2022-03-25,128373.47
2022-03-28,128385.79
2022-03-29,129696.70
2022-03-30,129278.33
2022-03-31,127441.03
2022-04-01,127915.49
2022-04-04,127769.57
2022-04-05,126731.92
2022-04-06,126988.68
2022-04-07,127541.27
2022-04-08,128066.95
2022-04-11,126920.03
2022-04-12,126685.02
2022-04-13,127563.06
2022-04-14,127102.85
2022-04-15,.
2022-04-18,126940.13
2022-04-19,128594.52
2022-04-20,129491.28
2022-04-21,128227.09
2022-04-22,125015.61
2022-04-25,125088.50
2022-04-26,122723.68
2022-04-27,122802.75
2022-04-28,124757.50
2022-04-29,121001.12
2022-05-02,121052.89
2022-05-03,121950.42
2022-05-04,125198.60
2022-05-05,122218.93
2022-05-06,121912.90
2022-05-09,118944.04
2022-05-10,118367.62
2022-05-11,117596.48
2022-05-12,117914.14
2022-05-13,119853.95
2022-05-16,120010.60
2022-05-17,121962.58
2022-05-18,117847.66
2022-05-19,116855.39
2022-05-20,117132.91
2022-05-23,119139.79
2022-05-24,119334.53
2022-05-25,120284.91
2022-05-26,122153.18
2022-05-27,124261.96
2022-05-30,.
2022-05-31,123329.51
2022-06-01,122355.57
2022-06-02,123713.56
2022-06-03,122655.50
2022-06-06,122761.95
2022-06-07,124066.46
2022-06-08,122467.62
2022-06-09,119772.15
2022-06-10,117117.70
2022-06-13,113099.53
2022-06-14,112315.90
2022-06-15,113132.85
2022-06-16,110050.53
2022-06-17,109700.03
2022-06-20,.
2022-06-21,112145.56
2022-06-22,111950.41
2022-06-23,112397.90
2022-06-24,115462.41
2022-06-27,115574.31
2022-06-28,114389.19
2022-06-29,113829.79
2022-06-30,113219.35
2022-07-01,114549.69
