DATE,WILLMIDCAP
2013-07-01,75614.20
2013-07-02,75536.87
2013-07-03,75464.61
2013-07-04,.
2013-07-05,76407.45
2013-07-08,76622.18
2013-07-09,77434.42
2013-07-10,77532.55
2013-07-11,78532.72
2013-07-12,78780.97
2013-07-15,78944.50
2013-07-16,78372.42
2013-07-17,78748.07
2013-07-18,79378.24
2013-07-19,79406.83
2013-07-22,79679.63
2013-07-23,79556.61
2013-07-24,78936.15
2013-07-25,79285.58
2013-07-26,79107.31
2013-07-29,78818.15
2013-07-30,79113.50
2013-07-31,79454.96
2013-08-01,80912.46
2013-08-02,80935.58
2013-08-05,80910.49
2013-08-06,80018.53
2013-08-07,79411.17
2013-08-08,79975.52
2013-08-09,80131.37
2013-08-12,80235.72
2013-08-13,80108.74
2013-08-14,79613.49
2013-08-15,78255.04
2013-08-16,77983.78
2013-08-19,77319.93
2013-08-20,78276.25
2013-08-21,77799.09
2013-08-22,78697.58
2013-08-23,78909.15
2013-08-26,78973.67
2013-08-27,77417.38
2013-08-28,77538.90
2013-08-29,77894.26
2013-08-30,77016.76
2013-09-02,.
2013-09-03,77185.34
2013-09-04,77988.56
2013-09-05,78239.22
2013-09-06,78426.08
2013-09-09,79642.69
2013-09-10,80319.70
2013-09-11,80425.50
2013-09-12,80111.35
2013-09-13,80356.58
2013-09-16,80855.87
2013-09-17,81412.27
2013-09-18,82309.12
2013-09-19,82192.63
2013-09-20,81418.77
2013-09-23,81084.93
2013-09-24,81258.12
2013-09-25,81361.12
2013-09-26,81723.72
2013-09-27,81416.15
2013-09-30,81192.39
2013-10-01,82340.56
2013-10-02,82258.31
2013-10-03,81583.29
2013-10-04,82091.53
2013-10-07,81234.49
2013-10-08,79973.65
2013-10-09,79622.84
2013-10-10,81400.01
2013-10-11,82102.09
2013-10-14,82368.28
2013-10-15,81619.97
2013-10-16,82661.58
2013-10-17,83498.52
2013-10-18,84100.76
2013-10-21,84056.98
2013-10-22,84587.27
2013-10-23,84115.67
2013-10-24,84406.93
2013-10-25,84694.84
2013-10-28,84602.23
2013-10-29,85029.46
2013-10-30,84470.71
2013-10-31,84337.78
2013-11-01,84484.00
2013-11-04,85164.55
2013-11-05,84697.34
2013-11-06,84597.40
2013-11-07,83007.90
2013-11-08,84137.49
2013-11-11,84475.67
2013-11-12,84375.40
2013-11-13,85271.75
2013-11-14,85655.35
2013-11-15,85959.54
2013-11-18,85301.72
2013-11-19,84730.71
2013-11-20,84509.85
2013-11-21,85431.76
2013-11-22,85802.53
2013-11-25,85604.08
2013-11-26,85747.99
2013-11-27,85961.57
2013-11-28,.
2013-11-29,85767.62
2013-12-02,85670.20
2013-12-03,85309.85
2013-12-04,85262.41
2013-12-05,85144.75
2013-12-06,85708.23
2013-12-09,85768.19
2013-12-10,85586.00
2013-12-11,84179.28
2013-12-12,84200.33
2013-12-13,84408.59
2013-12-16,85065.81
2013-12-17,85085.21
2013-12-18,86111.04
2013-12-19,85691.10
2013-12-20,86608.13
2013-12-23,87285.03
2013-12-24,87661.65
2013-12-25,.
2013-12-26,87788.22
2013-12-27,87818.61
2013-12-30,87966.24
2013-12-31,88250.42
2014-01-01,.
2014-01-02,87465.20
2014-01-03,87663.50
2014-01-06,87222.08
2014-01-07,87891.88
2014-01-08,88070.84
2014-01-09,88157.73
2014-01-10,88770.73
2014-01-13,87597.69
2014-01-14,88638.40
2014-01-15,89006.76
2014-01-16,88937.19
2014-01-17,88550.18
2014-01-20,.
2014-01-21,88842.19
2014-01-22,89321.58
2014-01-23,88571.77
2014-01-24,86337.95
2014-01-27,85689.12
2014-01-28,86600.45
2014-01-29,85782.01
2014-01-30,87027.72
2014-01-31,86768.36
2014-02-03,84040.04
2014-02-04,84915.52
2014-02-05,84651.72
2014-02-06,85746.57
2014-02-07,86643.18
2014-02-10,86903.97
2014-02-11,87732.92
2014-02-12,88214.01
2014-02-13,88971.19
2014-02-14,89280.27
2014-02-17,.
2014-02-18,89863.35
2014-02-19,89305.91
2014-02-20,89997.73
2014-02-21,90218.32
2014-02-24,90675.94
2014-02-25,90710.70
2014-02-26,91029.09
2014-02-27,91411.23
2014-02-28,91545.61
2014-03-03,90988.66
2014-03-04,92520.51
2014-03-05,92380.81
2014-03-06,92480.32
2014-03-07,92462.96
2014-03-10,92020.17
2014-03-11,91414.44
2014-03-12,91555.42
2014-03-13,90490.38
2014-03-14,90717.75
2014-03-17,91339.72
2014-03-18,92262.59
2014-03-19,91707.08
2014-03-20,91914.70
2014-03-21,91700.26
2014-03-24,90979.19
2014-03-25,91064.54
2014-03-26,89915.62
2014-03-27,89767.58
2014-03-28,90229.45
2014-03-31,91557.91
2014-04-01,92442.15
2014-04-02,92746.84
2014-04-03,92371.00
2014-04-04,91018.58
2014-04-07,89500.25
2014-04-08,90046.66
2014-04-09,91101.98
2014-04-10,89068.66
2014-04-11,87869.61
2014-04-14,88246.29
2014-04-15,88730.26
2014-04-16,89871.63
2014-04-17,90079.64
2014-04-18,.
2014-04-21,90345.63
2014-04-22,91136.15
2014-04-23,90889.70
2014-04-24,91002.62
2014-04-25,89808.11
2014-04-28,89493.27
2014-04-29,89914.91
2014-04-30,90555.71
2014-05-01,90765.89
2014-05-02,90939.37
2014-05-05,90962.25
2014-05-06,90155.54
2014-05-07,90481.86
2014-05-08,90072.33
2014-05-09,90186.44
2014-05-12,91572.28
2014-05-13,91261.07
2014-05-14,90611.34
2014-05-15,89847.38
2014-05-16,90266.37
2014-05-19,90779.99
2014-05-20,89801.46
2014-05-21,90257.30
2014-05-22,90724.15
2014-05-23,91418.79
2014-05-26,.
2014-05-27,92033.59
2014-05-28,91819.92
2014-05-29,92255.42
2014-05-30,92069.01
2014-06-02,92360.75
2014-06-03,92337.54
2014-06-04,92826.40
2014-06-05,93705.99
2014-06-06,94295.22
2014-06-09,94502.12
2014-06-10,94236.59
2014-06-11,93879.54
2014-06-12,93325.48
2014-06-13,93625.16
2014-06-16,93717.76
2014-06-17,94503.93
2014-06-18,95025.07
2014-06-19,95191.35
2014-06-20,95433.76
2014-06-23,95386.11
2014-06-24,94607.20
2014-06-25,95220.19
2014-06-26,95227.48
2014-06-27,95682.01
2014-06-30,96047.18
2014-07-01,96727.73
2014-07-02,96353.27
2014-07-03,96821.19
2014-07-04,.
2014-07-07,95912.21
2014-07-08,95131.22
2014-07-09,95387.08
2014-07-10,94885.22
2014-07-11,94810.79
2014-07-14,95188.61
2014-07-15,94860.77
2014-07-16,94996.02
2014-07-17,93868.77
2014-07-18,94972.16
2014-07-21,94646.56
2014-07-22,95200.81
2014-07-23,95188.00
2014-07-24,95290.10
2014-07-25,94731.51
2014-07-28,94521.28
2014-07-29,94103.90
2014-07-30,94097.07
2014-07-31,92065.69
2014-08-01,91814.66
2014-08-04,92428.76
2014-08-05,91924.91
2014-08-06,91875.99
2014-08-07,91568.18
2014-08-08,92559.20
2014-08-11,92996.74
2014-08-12,92629.37
2014-08-13,93389.37
2014-08-14,93770.28
2014-08-15,93731.17
2014-08-18,94759.45
2014-08-19,95266.99
2014-08-20,95508.02
2014-08-21,95609.25
2014-08-22,95552.94
2014-08-25,95927.55
2014-08-26,96185.80
2014-08-27,96165.22
2014-08-28,95991.22
2014-08-29,96506.23
2014-09-01,.
2014-09-02,96662.49
2014-09-03,96402.42
2014-09-04,96071.48
2014-09-05,96443.71
2014-09-08,96353.81
2014-09-09,95509.56
2014-09-10,95633.20
2014-09-11,96056.78
2014-09-12,95215.86
2014-09-15,94712.38
2014-09-16,95266.75
2014-09-17,95347.40
2014-09-18,95467.85
2014-09-19,94975.37
2014-09-22,93627.68
2014-09-23,92939.12
2014-09-24,93452.68
2014-09-25,92191.48
2014-09-26,92826.89
2014-09-29,92650.45
2014-09-30,91781.24
2014-10-01,90488.32
2014-10-02,90685.82
2014-10-03,91464.03
2014-10-06,91169.59
2014-10-07,89705.19
2014-10-08,90938.03
2014-10-09,88767.19
2014-10-10,87191.68
2014-10-13,85773.09
2014-10-14,86464.85
2014-10-15,86442.70
2014-10-16,87371.17
2014-10-17,88196.12
2014-10-20,89129.20
2014-10-21,91200.98
2014-10-22,90249.55
2014-10-23,91479.70
2014-10-24,91928.30
2014-10-27,91623.99
2014-10-28,93111.49
2014-10-29,92889.49
2014-10-30,93173.50
2014-10-31,94358.96
2014-11-03,94495.67
2014-11-04,93810.95
2014-11-05,94170.75
2014-11-06,94702.09
2014-11-07,94810.83
2014-11-10,95049.41
2014-11-11,94999.77
2014-11-12,95132.80
2014-11-13,94743.85
2014-11-14,94716.20
2014-11-17,94601.23
2014-11-18,95179.35
2014-11-19,94888.62
2014-11-20,95458.82
2014-11-21,95917.47
2014-11-24,96502.39
2014-11-25,96481.62
2014-11-26,96474.33
2014-11-27,.
2014-11-28,95613.69
2014-12-01,94342.56
2014-12-02,94888.15
2014-12-03,95698.68
2014-12-04,95479.60
2014-12-05,95695.39
2014-12-08,94898.12
2014-12-09,95350.83
2014-12-10,93469.83
2014-12-11,93833.21
2014-12-12,92383.33
2014-12-15,91737.71
2014-12-16,91447.60
2014-12-17,93624.17
2014-12-18,95381.88
2014-12-19,95973.52
2014-12-22,96225.15
2014-12-23,96564.71
2014-12-24,96680.69
2014-12-25,.
2014-12-26,97074.12
2014-12-29,97537.92
2014-12-30,97075.87
2014-12-31,96217.38
2015-01-01,.
2015-01-02,96183.58
2015-01-05,94519.65
2015-01-06,93625.11
2015-01-07,94768.85
2015-01-08,96303.57
2015-01-09,95545.21
2015-01-12,95026.82
2015-01-13,94870.70
2015-01-14,94544.26
2015-01-15,93385.99
2015-01-16,94707.60
2015-01-19,.
2015-01-20,94442.40
2015-01-21,94967.78
2015-01-22,96514.02
2015-01-23,96159.58
2015-01-26,97117.15
2015-01-27,96600.39
2015-01-28,95361.40
2015-01-29,96171.92
2015-01-30,95090.95
2015-02-02,96049.14
2015-02-03,97821.67
2015-02-04,97360.27
2015-02-05,98465.11
2015-02-06,98147.15
2015-02-09,97720.58
2015-02-10,98539.66
2015-02-11,98540.21
2015-02-12,99802.09
2015-02-13,100407.62
2015-02-16,.
2015-02-17,100565.43
2015-02-18,100888.14
2015-02-19,100748.94
2015-02-20,101420.78
2015-02-23,101315.79
2015-02-24,101340.64
2015-02-25,101429.11
2015-02-26,101204.11
2015-02-27,100891.40
2015-03-02,101594.60
2015-03-03,101196.58
2015-03-04,100760.39
2015-03-05,100930.44
2015-03-06,99599.44
2015-03-09,99866.26
2015-03-10,98642.28
2015-03-11,99171.35
2015-03-12,100386.00
2015-03-13,99819.88
2015-03-16,100869.47
2015-03-17,100986.62
2015-03-18,102193.46
2015-03-19,101867.00
2015-03-20,102878.54
2015-03-23,102614.89
2015-03-24,102082.07
2015-03-25,100354.81
2015-03-26,100182.58
2015-03-27,100801.58
2015-03-30,102196.31
2015-03-31,101771.16
2015-04-01,101429.17
2015-04-02,101878.09
2015-04-03,.
2015-04-06,102526.62
2015-04-07,101748.11
2015-04-08,102279.07
2015-04-09,102188.36
2015-04-10,102519.12
2015-04-13,102191.34
2015-04-14,102262.76
2015-04-15,102718.54
2015-04-16,102546.27
2015-04-17,101368.44
2015-04-20,102081.09
2015-04-21,102229.06
2015-04-22,102456.20
2015-04-23,102870.75
2015-04-24,102649.35
2015-04-27,101755.54
2015-04-28,101976.44
2015-04-29,101414.06
2015-04-30,100064.05
2015-05-01,101061.06
2015-05-04,101509.20
2015-05-05,100072.12
2015-05-06,100117.86
2015-05-07,100640.70
2015-05-08,101669.89
2015-05-11,101548.74
2015-05-12,101230.97
2015-05-13,101356.41
2015-05-14,102364.25
2015-05-15,102574.35
2015-05-18,103336.19
2015-05-19,103203.33
2015-05-20,103348.05
2015-05-21,103428.39
2015-05-22,103319.27
2015-05-25,.
2015-05-26,102302.49
2015-05-27,103140.69
2015-05-28,102938.92
2015-05-29,102363.59
2015-06-01,102520.36
2015-06-02,102462.81
2015-06-03,102815.57
2015-06-04,101800.46
2015-06-05,102073.88
2015-06-08,101384.76
2015-06-09,101090.65
2015-06-10,102189.68
2015-06-11,102720.51
2015-06-12,102207.26
2015-06-15,101636.03
2015-06-16,102267.86
2015-06-17,102366.48
2015-06-18,103304.74
2015-06-19,103117.68
2015-06-22,103564.56
2015-06-23,103564.64
2015-06-24,102510.41
2015-06-25,102293.37
2015-06-26,102363.67
2015-06-29,100146.38
2015-06-30,100550.11
2015-07-01,101037.65
2015-07-02,100872.36
2015-07-03,.
2015-07-06,100525.02
2015-07-07,101060.81
2015-07-08,99324.12
2015-07-09,99571.39
2015-07-10,100693.98
2015-07-13,101573.96
2015-07-14,102087.00
2015-07-15,101519.96
2015-07-16,102037.67
2015-07-17,101435.28
2015-07-20,101320.40
2015-07-21,100650.75
2015-07-22,100938.05
2015-07-23,100283.75
2015-07-24,99263.65
2015-07-27,98382.53
2015-07-28,99511.76
2015-07-29,100657.36
2015-07-30,100861.93
2015-07-31,101087.13
2015-08-03,100780.21
2015-08-04,100715.55
2015-08-05,101029.74
2015-08-06,100011.67
2015-08-07,99872.20
2015-08-10,101256.60
2015-08-11,100360.33
2015-08-12,100222.09
2015-08-13,100240.35
2015-08-14,100826.71
2015-08-17,101724.40
2015-08-18,101409.08
2015-08-19,100434.01
2015-08-20,98057.87
2015-08-21,95678.53
2015-08-24,91842.22
2015-08-25,90909.74
2015-08-26,93236.29
2015-08-27,95614.68
2015-08-28,95999.18
2015-08-31,95281.04
2015-09-01,92706.93
2015-09-02,94123.51
2015-09-03,94524.57
2015-09-04,93362.78
2015-09-07,.
2015-09-08,95700.54
2015-09-09,94666.77
2015-09-10,94872.30
2015-09-11,95425.64
2015-09-14,95026.22
2015-09-15,96062.86
2015-09-16,96948.45
2015-09-17,97051.73
2015-09-18,95550.12
2015-09-21,95735.69
2015-09-22,94293.02
2015-09-23,94017.78
2015-09-24,93431.84
2015-09-25,93114.09
2015-09-28,90318.09
2015-09-29,90075.27
2015-09-30,91539.94
2015-10-01,91618.13
2015-10-02,92976.36
2015-10-05,94698.96
2015-10-06,94128.58
2015-10-07,95322.07
2015-10-08,96302.65
2015-10-09,96511.91
2015-10-12,96422.79
2015-10-13,95405.71
2015-10-14,94707.50
2015-10-15,95935.00
2015-10-16,95936.04
2015-10-19,96039.28
2015-10-20,96025.20
2015-10-21,94952.34
2015-10-22,95519.39
2015-10-23,96123.86
2015-10-26,95872.42
2015-10-27,95073.85
2015-10-28,96827.08
2015-10-29,96501.10
2015-10-30,96469.17
2015-11-02,98018.59
2015-11-03,98033.99
2015-11-04,97888.70
2015-11-05,97816.71
2015-11-06,97684.20
2015-11-09,96906.78
2015-11-10,97149.57
2015-11-11,96522.04
2015-11-12,94646.56
2015-11-13,93929.75
2015-11-16,94987.40
2015-11-17,94856.95
2015-11-18,96287.29
2015-11-19,96000.34
2015-11-20,96265.94
2015-11-23,96511.73
2015-11-24,96934.68
2015-11-25,97256.26
2015-11-26,.
2015-11-27,97498.77
2015-11-30,97169.59
2015-12-01,97895.48
2015-12-02,96782.84
2015-12-03,95292.57
2015-12-04,96306.33
2015-12-07,95059.35
2015-12-08,94463.57
2015-12-09,93624.40
2015-12-10,93783.32
2015-12-11,92087.83
2015-12-14,91508.77
2015-12-15,92602.32
2015-12-16,93905.20
2015-12-17,92807.23
2015-12-18,91638.36
2015-12-21,92239.21
2015-12-22,93001.77
2015-12-23,94388.67
2015-12-24,94513.18
2015-12-25,.
2015-12-28,94271.16
2015-12-29,95080.58
2015-12-30,94344.86
2015-12-31,93686.34
2016-01-01,.
2016-01-04,92483.09
2016-01-05,92719.68
2016-01-06,91197.07
2016-01-07,88898.66
2016-01-08,87839.58
2016-01-11,87366.61
2016-01-12,87579.64
2016-01-13,85236.19
2016-01-14,86192.00
2016-01-15,84788.98
2016-01-18,.
2016-01-19,84185.14
2016-01-20,83661.90
2016-01-21,83885.59
2016-01-22,85914.81
2016-01-25,84181.96
2016-01-26,85882.23
2016-01-27,85032.09
2016-01-28,84831.35
2016-01-29,87341.83
2016-02-01,87485.05
2016-02-02,85563.68
2016-02-03,86226.65
2016-02-04,86843.89
2016-02-05,85003.80
2016-02-08,82910.39
2016-02-09,82535.85
2016-02-10,82765.49
2016-02-11,81547.52
2016-02-12,83032.05
2016-02-15,.
2016-02-16,84965.19
2016-02-17,86443.51
2016-02-18,86217.11
2016-02-19,86154.16
2016-02-22,87391.70
2016-02-23,86600.31
2016-02-24,87139.59
2016-02-25,88088.46
2016-02-26,88601.50
2016-02-29,88176.91
2016-03-01,89968.80
2016-03-02,90854.22
2016-03-03,91837.28
2016-03-04,92415.27
2016-03-07,92956.52
2016-03-08,91185.23
2016-03-09,91593.55
2016-03-10,91378.62
2016-03-11,93217.10
2016-03-14,92873.11
2016-03-15,92046.17
2016-03-16,93095.49
2016-03-17,94062.09
2016-03-18,94491.33
2016-03-21,94477.48
2016-03-22,94648.60
2016-03-23,93490.00
2016-03-24,93622.43
2016-03-25,.
2016-03-28,93807.16
2016-03-29,95398.23
2016-03-30,95506.79
2016-03-31,95789.53
2016-04-01,96098.67
2016-04-04,95303.07
2016-04-05,94314.12
2016-04-06,95242.73
2016-04-07,94109.76
2016-04-08,94615.77
2016-04-11,94341.26
2016-04-12,95124.73
2016-04-13,96605.30
2016-04-14,96400.62
2016-04-15,96682.26
2016-04-18,97175.45
2016-04-19,97513.07
2016-04-20,97480.21
2016-04-21,96806.70
2016-04-22,97677.76
2016-04-25,97302.50
2016-04-26,98104.86
2016-04-27,98519.08
2016-04-28,97474.13
2016-04-29,96947.73
2016-05-02,97672.19
2016-05-03,96459.82
2016-05-04,96144.40
2016-05-05,96122.13
2016-05-06,96593.72
2016-05-09,96831.59
2016-05-10,97846.24
2016-05-11,96918.90
2016-05-12,96744.95
2016-05-13,96071.66
2016-05-16,97054.87
2016-05-17,96167.37
2016-05-18,96035.90
2016-05-19,95608.94
2016-05-20,96779.45
2016-05-23,96608.92
2016-05-24,98176.58
2016-05-25,98861.45
2016-05-26,98804.37
2016-05-27,99535.86
2016-05-30,.
2016-05-31,99728.66
2016-06-01,100118.17
2016-06-02,100791.48
2016-06-03,100343.29
2016-06-06,101025.45
2016-06-07,101369.72
2016-06-08,101681.25
2016-06-09,101369.44
2016-06-10,99846.53
2016-06-13,98842.86
2016-06-14,98489.24
2016-06-15,98680.13
2016-06-16,98574.37
2016-06-17,98540.75
2016-06-20,99556.41
2016-06-21,99529.85
2016-06-22,99434.61
2016-06-23,100986.19
2016-06-24,97210.35
2016-06-27,94502.75
2016-06-28,96479.56
2016-06-29,98286.10
2016-06-30,99933.60
2016-07-01,100164.98
2016-07-04,.
2016-07-05,99049.34
2016-07-06,99605.43
2016-07-07,99674.26
2016-07-08,101414.54
2016-07-11,101991.30
2016-07-12,102957.15
2016-07-13,102737.72
2016-07-14,102845.77
2016-07-15,102899.02
2016-07-18,103077.59
2016-07-19,102870.85
2016-07-20,103506.83
2016-07-21,103185.24
2016-07-22,103945.79
2016-07-25,103604.07
2016-07-26,103918.14
2016-07-27,103441.17
2016-07-28,103804.48
2016-07-29,104175.57
2016-08-01,103945.76
2016-08-02,102753.27
2016-08-03,103384.23
2016-08-04,103312.85
2016-08-05,104100.61
2016-08-08,104087.47
2016-08-09,104106.35
2016-08-10,103713.39
2016-08-11,103986.27
2016-08-12,103927.92
2016-08-15,104526.70
2016-08-16,103492.29
2016-08-17,103325.40
2016-08-18,104047.81
2016-08-19,104062.42
2016-08-22,104264.00
2016-08-23,104792.13
2016-08-24,103977.44
2016-08-25,104170.52
2016-08-26,103823.97
2016-08-29,104541.43
2016-08-30,104500.95
2016-08-31,104217.64
2016-09-01,104227.11
2016-09-02,105190.76
2016-09-05,.
2016-09-06,105257.52
2016-09-07,105863.47
2016-09-08,105485.59
2016-09-09,102396.52
2016-09-12,103656.05
2016-09-13,101775.87
2016-09-14,101607.24
2016-09-15,102627.65
2016-09-16,102232.50
2016-09-19,102919.58
2016-09-20,102563.75
2016-09-21,103964.28
2016-09-22,105086.16
2016-09-23,104381.26
2016-09-26,103802.16
2016-09-27,103893.65
2016-09-28,104744.09
2016-09-29,103591.47
2016-09-30,104279.29
2016-10-03,103639.63
2016-10-04,103021.06
2016-10-05,103470.92
2016-10-06,103354.14
2016-10-07,102736.78
2016-10-10,103476.15
2016-10-11,101883.87
2016-10-12,102114.53
2016-10-13,101784.45
2016-10-14,101602.30
2016-10-17,101443.00
2016-10-18,102144.94
2016-10-19,102548.27
2016-10-20,102170.55
2016-10-21,102138.08
2016-10-24,102531.41
2016-10-25,101757.40
2016-10-26,101345.01
2016-10-27,100433.74
2016-10-28,100417.29
2016-10-31,100952.13
2016-11-01,99957.23
2016-11-02,98829.90
2016-11-03,98675.91
2016-11-04,98739.22
2016-11-07,100786.80
2016-11-08,101021.13
2016-11-09,102747.31
2016-11-10,103097.88
2016-11-11,103865.89
2016-11-14,105569.46
2016-11-15,106171.52
2016-11-16,105965.21
2016-11-17,106527.37
2016-11-18,106493.84
2016-11-21,107284.95
2016-11-22,107867.67
2016-11-23,108415.43
2016-11-24,.
2016-11-25,108858.58
2016-11-28,107952.42
2016-11-29,108228.48
2016-11-30,108088.42
2016-12-01,107652.31
2016-12-02,107850.22
2016-12-05,108964.44
2016-12-06,109980.80
2016-12-07,111088.77
2016-12-08,112174.11
2016-12-09,112025.51
2016-12-12,111217.39
2016-12-13,111404.26
2016-12-14,109956.01
2016-12-15,110323.31
2016-12-16,110286.62
2016-12-19,110832.23
2016-12-20,111341.38
2016-12-21,110939.71
2016-12-22,110358.39
2016-12-23,110766.62
2016-12-26,.
2016-12-27,111103.26
2016-12-28,109939.27
2016-12-29,110179.15
2016-12-30,109818.53
2017-01-02,.
2017-01-03,110416.49
2017-01-04,112188.06
2017-01-05,111574.00
2017-01-06,111596.51
2017-01-09,110846.13
2017-01-10,111382.75
2017-01-11,111634.94
2017-01-12,111349.82
2017-01-13,111963.52
2017-01-16,.
2017-01-17,111049.22
2017-01-18,111576.46
2017-01-19,110899.69
2017-01-20,111333.73
2017-01-23,111110.93
2017-01-24,112508.22
2017-01-25,113302.80
2017-01-26,113204.24
2017-01-27,112646.96
2017-01-30,111637.95
2017-01-31,111994.05
2017-02-01,111823.91
2017-02-02,111976.57
2017-02-03,113276.78
2017-02-06,112921.26
2017-02-07,112582.31
2017-02-08,112622.59
2017-02-09,113659.60
2017-02-10,114229.11
2017-02-13,114476.71
2017-02-14,114813.22
2017-02-15,115335.90
2017-02-16,115188.33
2017-02-17,115262.33
2017-02-20,.
2017-02-21,116136.13
2017-02-22,115678.90
2017-02-23,115171.26
2017-02-24,115272.21
2017-02-27,116029.80
2017-02-28,115011.75
2017-03-01,116717.66
2017-03-02,115527.75
2017-03-03,115666.88
2017-03-06,115005.15
2017-03-07,114380.06
2017-03-08,113815.24
2017-03-09,113402.49
2017-03-10,113874.91
2017-03-13,114165.72
2017-03-14,113630.35
2017-03-15,115117.43
2017-03-16,115083.16
2017-03-17,115236.57
2017-03-20,114714.45
2017-03-21,112427.75
2017-03-22,112576.15
2017-03-23,112780.20
2017-03-24,112788.02
2017-03-27,112692.49
2017-03-28,113555.42
2017-03-29,113930.03
2017-03-30,114470.44
2017-03-31,114624.13
2017-04-03,113917.72
2017-04-04,114028.91
2017-04-05,113188.55
2017-04-06,114074.88
2017-04-07,114019.12
2017-04-10,114258.35
2017-04-11,114676.24
2017-04-12,113637.81
2017-04-13,112627.93
2017-04-14,.
2017-04-17,113922.14
2017-04-18,113861.69
2017-04-19,114131.10
2017-04-20,115080.75
2017-04-21,114830.84
2017-04-24,115912.67
2017-04-25,116526.04
2017-04-26,116529.56
2017-04-27,116630.11
2017-04-28,115692.21
2017-05-01,116050.61
2017-05-02,115856.17
2017-05-03,115327.58
2017-05-04,115118.47
2017-05-05,116190.63
2017-05-08,115672.73
2017-05-09,115465.32
2017-05-10,116091.85
2017-05-11,115472.85
2017-05-12,115013.94
2017-05-15,115859.76
2017-05-16,115711.83
2017-05-17,113460.89
2017-05-18,113781.38
2017-05-19,114790.63
2017-05-22,115408.07
2017-05-23,115483.66
2017-05-24,115849.49
2017-05-25,116000.33
2017-05-26,115836.67
2017-05-29,.
2017-05-30,115220.49
2017-05-31,115305.23
2017-06-01,116991.00
2017-06-02,117294.49
2017-06-05,116750.72
2017-06-06,116351.71
2017-06-07,116340.59
2017-06-08,116954.60
2017-06-09,117147.26
2017-06-12,117136.36
2017-06-13,118056.12
2017-06-14,117641.27
2017-06-15,117208.11
2017-06-16,117164.92
2017-06-19,118087.10
2017-06-20,117028.59
2017-06-21,116550.53
2017-06-22,116605.40
2017-06-23,117206.09
2017-06-26,117660.98
2017-06-27,116580.80
2017-06-28,117857.59
2017-06-29,116951.01
2017-06-30,117147.53
2017-07-03,117802.97
2017-07-04,.
2017-07-05,117539.40
2017-07-06,116108.28
2017-07-07,117107.26
2017-07-10,116793.78
2017-07-11,116981.60
2017-07-12,117906.47
2017-07-13,118070.20
2017-07-14,118491.81
2017-07-17,118627.80
2017-07-18,118372.18
2017-07-19,119536.09
2017-07-20,119357.21
2017-07-21,119238.42
2017-07-24,119487.39
2017-07-25,120224.35
2017-07-26,119704.49
2017-07-27,119072.54
2017-07-28,118802.02
2017-07-31,118599.90
2017-08-01,118883.06
2017-08-02,118209.95
2017-08-03,117916.15
2017-08-04,118334.89
2017-08-07,118488.93
2017-08-08,118124.67
2017-08-09,117655.70
2017-08-10,115811.72
2017-08-11,116198.15
2017-08-14,117470.75
2017-08-15,117098.31
2017-08-16,117461.10
2017-08-17,115631.24
2017-08-18,115438.83
2017-08-21,115506.85
2017-08-22,116614.80
2017-08-23,116465.75
2017-08-24,116490.59
2017-08-25,116832.91
2017-08-28,116750.73
2017-08-29,116650.68
2017-08-30,117528.37
2017-08-31,118605.80
2017-09-01,119034.68
2017-09-04,.
2017-09-05,117892.27
2017-09-06,117987.93
2017-09-07,117612.95
2017-09-08,117817.49
2017-09-11,119191.27
2017-09-12,119816.55
2017-09-13,119635.23
2017-09-14,119550.46
2017-09-15,119941.28
2017-09-18,120500.77
2017-09-19,120363.65
2017-09-20,120866.66
2017-09-21,120574.00
2017-09-22,120795.61
2017-09-25,120872.82
2017-09-26,120900.72
2017-09-27,121778.50
2017-09-28,122059.84
2017-09-29,122351.30
2017-10-02,123238.26
2017-10-03,123480.96
2017-10-04,123594.34
2017-10-05,123904.41
2017-10-06,123809.83
2017-10-09,123500.00
2017-10-10,123719.11
2017-10-11,123832.36
2017-10-12,123918.99
2017-10-13,123917.13
2017-10-16,124025.03
2017-10-17,123802.57
2017-10-18,124048.84
2017-10-19,124196.68
2017-10-20,124948.93
2017-10-23,124223.66
2017-10-24,124525.15
2017-10-25,123848.77
2017-10-26,124469.05
2017-10-27,125208.74
2017-10-30,124434.17
2017-10-31,124985.01
2017-11-01,124713.69
2017-11-02,124853.60
2017-11-03,125268.80
2017-11-06,125759.25
2017-11-07,125002.33
2017-11-08,125192.07
2017-11-09,124363.10
2017-11-10,124564.78
2017-11-13,124739.65
2017-11-14,124583.51
2017-11-15,123914.65
2017-11-16,125179.96
2017-11-17,125685.16
2017-11-20,126142.80
2017-11-21,127015.13
2017-11-22,127010.25
2017-11-23,.
2017-11-24,127172.58
2017-11-27,126789.07
2017-11-28,128102.76
2017-11-29,128440.28
2017-11-30,129128.22
2017-12-01,128862.23
2017-12-04,128727.39
2017-12-05,127664.89
2017-12-06,127145.10
2017-12-07,128172.10
2017-12-08,128826.90
2017-12-11,128741.69
2017-12-12,128461.25
2017-12-13,128430.41
2017-12-14,127470.90
2017-12-15,128680.60
2017-12-18,129830.62
2017-12-19,129249.12
2017-12-20,129402.18
2017-12-21,129794.23
2017-12-22,129935.88
2017-12-25,.
2017-12-26,130069.11
2017-12-27,130157.28
2017-12-28,130596.11
2017-12-29,129909.26
